Wavenumber,Y1-1,Y1-2,Y1-3,Y2-1,Y2-2,Y2-3,Y3-1,Y3-2,Y3-3,Y4-1,Y4-2,Y4-3,Y5-1,Y5-2,Y5-3,Y6-1,Y6-2,Y6-3,Y7-1,Y7-2,Y7-3,Y8-1,Y8-2,Y8-3,Y9-1,Y9-2,Y9-3,DJ2-1,DJ2-2,DJ2-3,DJ3-1,DJ3-2,DJ3-3,DJ4-1,DJ4-2,DJ4-3,DJ5-1,DJ5-2,DJ5-3,DJ7-1,DJ7-2,DJ7-3,DJ8-1,DJ8-2,DJ8-3,DJ11-1,DJ11-2,DJ11-3,DJ14-1,DJ14-2,DJ14-3,DJ16-1,DJ16-2,DJ16-3,DJ17-1,DJ17-2,DJ17-3,DJ17W-1,DJ17W-2,DJ17W-3,DJ18-1,DJ18-2,DJ18-3,DJ18W-1,DJ18W-2,DJ18W-3,DJ20-1,DJ20-2,DJ20-3,DJ21-1,DJ21-2,DJ21-3,DJ22-1,DJ22-2,DJ22-3,DJ24-1,DJ24-2,DJ24-3,DJ26-1,DJ26-2,DJ26-3
609.50586,97.96642,97.73963,97.83183,97.46396,96.78312,97.18454,96.75786,96.35214,97.35592,95.81526,95.25279,95.03612,95.7897,95.46822,95.89993,94.97576,94.27547,94.52821,93.44692,92.96401,93.90551,91.11952,91.08671,91.85065,88.86604,88.73711,89.31864,96.33593,96.98701,95.79182,95.17674,94.43198,93.68736,94.10443,93.37727,94.86836,93.74251,93.00641,92.94365,92.94724,93.10306,91.7943,91.54982,91.75455,92.88385,90.05135,90.55614,91.06979,89.77311,89.8751,90.92887,91.07399,89.68213,91.13226,96.27382,96.86734,97.47332,97.20533,98.28258,97.37127,92.08869,91.73279,90.8597,92.4601,92.37361,92.33711,93.41547,93.99179,93.83921,96.43745,98.1814,97.59225,92.5138,92.15588,93.24508,95.21742,94.42849,94.41229,94.18227,93.47104,93.75684
611.43467,98.91948,98.45755,98.82088,98.45601,97.80637,98.02125,97.73564,97.36433,98.941,96.79219,96.04767,95.69686,96.35,96.18721,97.09647,95.65713,94.74067,95.07093,94.47831,93.84953,93.74828,91.55625,90.85062,92.49021,89.19696,89.93954,90.07769,96.62662,97.67857,96.28269,96.22179,94.43982,93.66143,95.13759,94.17487,95.72202,93.81778,93.44364,93.21766,93.64853,93.36191,92.89327,93.22769,92.9838,93.26944,91.02129,90.4771,91.13577,90.62853,90.16,91.53237,91.99475,90.61727,92.15848,96.66818,97.1323,97.58564,97.85762,98.8751,97.93774,91.68923,91.94936,91.17042,93.5037,92.9702,93.70087,94.60094,94.82892,94.71872,96.9629,98.45662,97.92382,93.49264,92.89701,93.73591,95.7661,95.37169,95.33127,94.43581,94.3958,94.32043
613.36349,100.03245,98.2405,98.21802,98.49781,97.91114,98.13043,97.34707,98.18018,98.90203,97.1111,96.01416,96.3259,96.32035,96.24074,96.33999,95.05017,94.99966,95.3561,94.95885,93.92349,93.37832,92.03954,90.82663,92.76642,89.51907,90.09946,89.65306,96.68728,97.6844,96.10605,96.24785,93.99862,93.90997,95.53229,94.64458,95.13552,93.56609,93.83852,93.25982,93.09036,93.14168,92.88506,93.69158,93.03788,93.69582,91.42,90.24218,90.34369,91.05543,89.4827,91.50743,93.10746,90.48699,91.03865,96.34412,97.20517,97.58267,97.76807,98.5411,97.40682,91.97503,91.63658,90.66305,93.06533,92.95287,93.74514,94.69558,94.33079,95.07357,96.90295,98.48363,97.60618,93.7591,93.54844,93.28445,95.52204,95.29291,95.46519,94.65745,94.81459,94.23084
615.2923,101.16298,98.71935,98.87886,98.90888,98.50429,99.32025,98.09557,98.68818,99.07697,97.60694,96.71435,97.60778,97.40097,96.90947,96.68579,96.44962,96.27385,96.90961,95.7148,94.74873,94.95168,92.83345,91.58147,93.63899,91.32623,90.7154,90.48565,97.74518,97.75299,96.93154,96.25998,94.87485,94.29999,95.75185,94.62813,95.5427,93.92521,93.98606,94.43294,93.4174,94.54844,93.79526,93.65935,93.1895,94.14337,92.13495,91.27708,90.96117,91.69811,89.8506,90.74006,93.5878,89.93522,90.62058,96.46186,97.56148,97.56708,97.61657,98.86347,98.12042,93.82781,92.24493,91.38824,92.92871,93.63579,94.10562,94.45903,94.54351,95.43437,97.40942,97.94953,98.31593,93.62953,93.96353,93.14375,96.00367,95.25541,95.3914,95.78378,95.4206,94.69345
617.22112,100.49449,100.27448,100.77282,100.32615,99.64618,100.8289,99.60809,99.25124,100.0742,98.44398,97.18767,98.30914,98.53894,98.37162,98.86475,98.34621,97.83871,98.65652,97.20061,96.47775,96.97697,93.99387,92.9483,93.90836,92.9653,92.81898,92.23587,98.46774,98.26391,98.45273,96.70806,95.58617,95.33029,95.57367,94.23355,97.00212,95.07785,94.12606,95.78126,95.3633,96.14241,95.38505,94.24282,93.67701,94.28772,93.60815,92.77403,90.85122,92.74791,91.24606,91.19975,94.08501,91.99869,92.34491,98.52121,97.64066,98.70557,98.50728,99.67421,98.95589,94.80718,92.55559,93.37094,94.3404,94.75435,95.5948,95.11954,95.19168,96.1837,98.48302,97.90306,99.01736,93.26551,93.81791,93.7478,97.05004,95.878,94.78731,96.22608,96.07349,94.96259
619.14994,100.11677,100.17105,100.99427,99.96655,100.06762,100.22045,100.07544,99.62219,100.27072,97.99946,97.01888,97.63506,99.1929,98.33919,98.96284,98.29086,97.73012,98.21067,97.7303,96.50935,96.75959,94.77826,94.14623,94.55663,93.24367,93.0956,93.00252,97.05034,98.14523,97.66837,96.17534,95.13704,94.24185,95.38666,94.72845,97.20033,95.90582,94.24353,95.67401,95.9039,95.67482,94.86741,93.63195,93.07266,94.40869,93.78868,93.82715,90.47726,93.3841,92.86574,95.03842,94.88753,92.9821,93.18508,98.55581,96.89729,98.82835,98.07606,99.19096,98.62251,94.40282,93.56177,94.09031,95.17946,94.72149,95.74413,95.23971,94.5793,96.18032,98.15659,96.97635,97.89806,93.84265,94.08945,93.83752,96.59853,95.28675,94.33541,96.16151,96.01287,95.06432
621.07875,100.84334,100.25815,100.69085,99.14277,99.97142,99.44029,99.67648,99.84539,99.23092,97.6764,97.82072,98.31743,100.28567,98.16733,99.14151,98.35927,98.15113,98.11992,97.25329,96.99919,98.36131,96.35023,95.12642,96.81194,94.25828,93.53773,94.72141,95.8401,97.56895,97.08196,95.16187,96.11602,93.9998,96.35525,95.27029,96.62382,96.27214,94.30438,95.85019,95.37904,96.30678,94.84705,94.23338,92.91704,94.7849,93.23493,94.57414,92.04004,94.06305,93.29614,98.19605,95.58283,92.94538,93.33515,97.67329,96.68361,98.32084,97.60873,99.25353,100.07651,94.71814,94.96514,94.61147,95.91068,95.48289,95.98161,95.17438,95.6388,95.64902,97.00602,97.4332,96.74814,94.35827,95.05472,94.279,96.35147,94.89322,95.4167,96.70759,96.38451,95.3688
623.00757,102.34163,101.96914,101.44312,99.80122,101.24893,101.20652,100.49,101.30377,99.79205,99.45662,98.78575,99.72409,102.57953,100.16674,101.43607,99.84543,100.52857,99.63834,98.24236,99.41827,98.34671,98.51545,96.0229,98.83492,96.49951,95.2136,97.204,96.48971,98.37539,98.49243,96.06631,97.1404,96.19763,98.02861,96.80046,97.01621,97.19348,95.23353,96.72261,97.1105,98.09003,97.29816,96.2789,94.625,95.38952,94.35925,96.18978,95.45733,94.99319,94.43802,99.36373,97.00323,95.03836,94.98478,98.77219,97.09474,98.75942,98.32,99.90721,101.5067,96.11939,96.35705,96.09655,97.32904,97.35415,97.75116,96.56746,97.13241,96.49496,97.79037,98.88019,97.85511,95.53187,96.54107,95.44767,97.45715,96.08125,96.59168,97.83284,97.05211,96.79038
624.93638,103.54775,103.85927,103.14467,101.78014,103.30585,102.96881,102.42602,102.8973,102.52169,101.79145,100.81698,101.20202,104.35556,102.05685,103.37818,101.75923,102.87443,101.61402,100.52925,102.12552,101.83163,100.69199,98.05868,100.58059,99.06497,97.81976,99.56414,98.73564,99.38252,100.72014,98.89348,97.75259,98.01728,98.99274,99.31108,99.63372,98.36783,97.9135,98.30234,99.29002,100.05954,100.05934,97.55356,96.91004,97.04799,96.1364,98.58069,97.64691,96.13581,97.20873,99.82542,98.91963,97.63118,97.67644,100.56348,99.00389,100.01503,99.2379,100.8416,101.17701,98.49456,98.58796,98.80692,99.16108,99.29945,99.4148,98.01461,98.54579,99.11052,99.36084,100.29239,100.01622,97.51724,98.41365,96.92997,98.93282,98.48463,98.31511,99.38088,98.10406,98.64127
626.8652,102.43463,102.85931,103.26779,101.47888,102.78355,101.45284,101.8083,102.37836,102.66684,101.71188,101.60449,101.30271,103.06169,101.37384,102.8609,102.64901,102.66393,101.68822,100.89605,101.68543,102.60259,100.40851,98.91291,100.71418,99.28719,98.86807,99.54838,98.23019,98.66588,100.14247,98.11994,97.55742,96.95135,98.40906,98.84478,99.68281,97.50195,98.4224,98.34371,99.24799,100.37709,99.61532,97.71604,96.61279,96.64562,96.59882,98.6736,97.48826,96.25533,97.28055,97.85623,98.1796,96.83472,97.99338,99.59011,98.72616,98.95352,99.3421,100.58153,97.32578,99.0953,98.7634,99.34572,98.84649,99.68876,98.6994,97.96907,98.56614,99.20127,98.58273,99.72244,98.99379,97.3301,97.7066,97.18633,99.04044,98.61916,98.60704,98.63125,97.48439,97.56932
628.79402,102.28221,102.15337,102.68113,101.94421,102.60779,101.39629,101.96592,102.68524,102.58183,101.73501,101.86389,101.8445,102.99277,102.42446,103.51464,102.21837,103.146,103.05452,102.63914,102.58179,101.48344,100.546,100.2376,101.43045,100.22244,100.05232,99.93637,97.84033,99.25885,99.54562,97.02918,97.17193,97.05419,98.55899,98.3807,100.06084,97.64213,98.4689,99.01341,100.33267,101.12761,100.36095,97.44384,96.94609,97.33059,97.74213,98.95042,98.93149,96.75151,97.26594,97.60257,98.51014,96.50617,98.02858,98.83887,98.92638,98.80351,99.65148,100.43664,97.7062,99.60353,99.19224,99.80886,99.54454,101.07045,99.71393,98.79037,98.55632,99.24257,98.20129,98.27046,98.77207,97.83512,97.9361,97.87783,100.0247,98.60686,98.91101,98.34359,97.74652,97.65425
630.72283,102.87534,102.04681,102.11215,103.44786,102.9261,101.95104,102.20063,103.256,103.0843,102.27732,102.15719,101.93084,104.15825,103.59664,104.18377,103.57003,103.55869,104.10539,103.23938,104.17792,103.95645,101.3406,101.77486,102.07565,101.89219,101.84728,101.0874,98.20269,99.34804,98.85489,96.89801,97.43197,97.09364,98.87564,98.62985,99.53243,98.1691,98.42626,99.55015,101.16821,101.72029,101.42087,97.36683,97.70982,98.4574,99.33253,99.26445,99.85003,97.07282,97.58806,97.60601,98.95779,97.23589,98.2053,98.64916,98.46684,99.09094,99.97982,100.28037,99.90572,100.19318,100.18109,100.83214,100.77154,101.55629,100.9936,99.15135,98.43847,99.6577,98.13572,98.15059,98.60776,98.47607,98.76846,98.1426,100.38829,99.5074,99.37201,98.72605,98.35843,98.02733
632.65165,103.28265,101.56291,102.23953,103.59704,102.50807,102.00451,102.54406,103.3242,103.36145,102.39352,101.97567,102.32591,104.72811,104.1679,103.96989,104.43235,104.42276,104.17313,103.03012,104.12929,103.19678,102.03534,102.32488,102.07832,102.4705,102.38124,101.95931,98.60296,98.9706,98.37008,96.92294,97.23525,96.19618,98.86662,98.78163,98.7351,98.37118,98.68873,99.35863,101.41121,101.68109,101.76931,97.70134,97.5062,98.64299,99.97383,98.88585,99.60765,97.57651,98.02314,97.2271,98.56555,98.27213,98.57533,98.46644,97.85859,98.84567,99.9816,99.78027,100.83497,100.53381,100.85246,100.91328,100.65831,101.00378,101.51391,98.78078,98.40355,99.5178,97.97281,98.1436,98.18869,98.54788,98.90816,97.59336,100.07179,100.01514,99.58591,97.97581,98.46944,97.83655
634.58046,103.29983,101.32378,102.22018,103.06445,102.15768,102.7605,102.54136,103.34113,103.30511,101.85975,101.86693,102.14349,104.20877,103.78533,103.81129,103.99024,105.1226,104.68148,103.14701,103.92111,104.3524,102.6278,102.42996,102.73678,102.53666,102.64236,102.26032,98.1052,98.47402,98.23255,96.89982,96.75281,95.81149,98.66651,98.38498,98.47125,98.56793,98.83936,99.4561,101.32115,101.57539,101.52065,97.58062,97.26987,98.01009,99.44703,98.85368,99.76567,97.90163,98.16856,97.49249,98.56645,98.23264,98.60173,97.95484,97.9313,98.67765,99.76567,99.85426,100.57145,100.67502,100.52524,100.78918,100.87998,100.87933,101.63906,98.3672,98.20616,99.25622,97.5723,97.61163,97.45597,98.77719,98.69893,97.51762,100.03777,99.5795,99.07083,97.45699,98.87472,97.92459
636.50928,103.4491,101.91442,102.48621,103.02735,102.44573,103.22501,102.91749,103.48164,103.81431,102.49844,102.37901,101.69418,104.80535,104.55005,104.6905,104.79048,105.51278,105.34409,104.25503,104.90755,105.3154,103.44586,103.08419,103.45044,102.91629,103.35484,103.336,98.57591,98.92083,98.47259,97.02127,97.1191,96.30428,99.25412,98.60084,98.96322,98.95371,99.31396,99.46751,102.26143,102.26561,101.90398,97.93617,98.05578,98.68001,99.92931,99.86687,100.23946,98.2278,98.45305,98.70855,99.00626,98.42081,98.89485,97.91921,98.34982,99.21942,100.15612,100.29871,100.31277,101.70798,100.93604,101.48826,101.87151,101.68066,102.6522,98.87925,98.80916,99.72857,97.75277,98.31702,97.23159,99.30273,98.67966,98.33528,100.17669,99.52102,99.01775,98.65165,98.99731,98.36231
638.4381,104.10416,103.16097,103.27733,103.12661,103.38841,104.00964,103.78939,103.8467,104.44252,104.04058,103.48313,102.58215,106.27128,105.96063,106.25756,106.56907,106.79986,106.31552,106.26401,106.21457,105.88085,104.70136,104.12935,104.76194,104.27492,104.44001,105.40563,99.79387,99.99707,99.3973,97.53055,97.41832,96.96479,100.0829,99.36937,99.70469,100.03893,100.43335,100.13613,103.65988,103.55015,102.86834,98.48529,99.24206,99.55285,101.33184,101.44262,100.94484,98.50822,99.31825,100.51658,99.84655,99.53928,99.74716,98.59887,99.26105,99.85532,100.6216,101.03431,100.9124,103.03522,102.32004,102.34846,102.91464,102.91532,103.81074,99.74389,99.82612,100.83343,98.49757,99.17013,98.42272,99.84523,99.48012,98.91099,101.07742,99.9085,100.00552,99.57096,99.21759,99.19399
640.36691,103.54102,103.36509,102.98863,102.94737,103.01498,103.80972,103.81955,104.2461,103.76378,104.27475,103.03651,102.94856,106.33423,106.21507,106.61027,106.83181,107.03835,106.54314,106.6605,106.41028,106.98408,105.00123,104.28672,105.54344,105.0977,104.95048,105.37243,99.37096,99.38122,99.74163,97.6377,97.05121,96.57144,99.29493,98.77026,99.32689,99.84479,100.38418,100.30071,103.93125,103.95569,103.35091,98.11352,98.96955,99.01744,101.59396,101.58912,100.97404,98.6357,99.31807,101.10895,99.99573,99.30254,100.11921,98.50415,99.23718,99.8013,100.48405,100.83603,100.40658,103.05417,102.79316,102.24618,102.57004,102.76406,103.59479,99.48062,99.40582,101.13833,98.4012,99.02539,98.29231,99.62531,99.40771,98.50735,101.16489,99.35864,100.21371,99.37548,98.94398,99.04088
642.29573,102.50212,102.64152,102.71821,102.4976,102.73495,103.04757,103.25638,104.36667,103.05884,103.13148,102.25643,102.44627,105.74871,105.65059,106.12604,106.29713,106.54698,105.97984,105.96669,105.52543,106.0947,104.63064,104.41814,105.11655,104.87632,105.23164,104.7554,98.51533,98.61056,99.13475,97.01396,96.68398,95.89337,98.24016,97.71939,98.55677,98.9094,99.44266,100.1847,103.76521,103.73042,103.11933,97.78158,98.35069,98.14508,101.01211,101.15556,100.33039,98.23526,98.35916,100.72759,99.43982,98.54582,99.99079,98.03807,98.91104,99.51912,100.43472,100.11712,99.20544,102.57809,102.82366,102.49191,102.01869,102.39847,103.07367,99.27649,98.79094,100.45222,97.84739,98.97778,97.4744,99.2144,98.83837,98.18097,100.07994,99.32047,99.46225,98.88852,98.83557,98.06545
644.22454,102.59915,101.90478,102.94663,102.90042,102.48063,102.95934,103.01882,104.25496,103.06321,102.96004,102.44798,101.90641,105.71835,105.70417,106.26595,106.34141,106.34843,105.97111,105.9866,105.57872,106.12298,104.90074,104.31855,105.18985,104.82855,105.12797,104.86394,98.37746,98.77586,98.94515,96.86628,96.58677,95.85458,98.02136,97.13903,98.44161,98.7522,99.29865,100.21881,103.92022,103.79734,103.10829,97.81957,98.44822,98.08536,100.84557,100.81794,100.55534,97.83727,97.77469,100.54831,99.23042,98.30234,99.78696,97.4301,98.49153,99.4016,100.63666,100.00327,99.25687,102.44209,102.93863,102.76969,101.71837,102.28417,102.59995,99.30425,99.23433,100.20526,97.2824,98.78985,97.42579,98.86334,98.73139,97.94777,99.63022,99.54553,99.54745,98.42538,98.79653,97.63762
646.15336,102.89279,102.16321,102.74695,103.08847,102.28104,102.78961,102.98388,103.89082,103.1309,103.25655,102.11749,101.72192,105.50254,105.82734,106.35826,106.39361,106.47853,106.38796,106.14305,106.17495,106.63778,105.22653,104.42737,105.28826,104.65413,105.03855,105.3848,98.04519,98.75749,98.70621,96.73409,95.91168,95.54704,97.60953,96.66523,97.67242,98.6372,99.07855,100.24072,103.65433,103.62672,102.80393,97.57444,98.21559,98.1196,100.69552,100.20187,100.45912,97.9349,97.47352,99.98069,98.96131,98.37842,99.67983,96.87868,98.00819,99.17291,100.44587,99.98141,100.18298,102.31737,102.43997,102.4814,101.01729,102.24132,102.07066,98.78248,99.25058,100.18707,96.74027,98.01064,97.11811,98.58579,98.03706,97.28222,99.64193,98.78751,99.37559,97.66036,98.39005,97.27856
648.08218,102.36099,102.07378,101.76469,102.25076,101.80185,102.3006,102.57811,103.12232,102.76435,102.95786,101.48232,101.29258,104.98293,105.57113,106.09203,106.23902,106.18089,106.32283,105.91394,105.97601,106.13031,104.67909,104.31578,105.00735,104.12898,104.68934,105.2731,97.34996,98.09201,97.98847,95.6251,94.83336,94.75052,96.5752,95.6179,95.94506,98.09435,98.39946,99.27197,102.79109,102.72312,102.30465,96.57091,97.34017,97.34917,99.62177,99.75797,99.28238,96.94573,96.68283,98.83793,98.34477,97.79979,98.81066,96.08312,97.22757,98.67564,99.73841,99.70607,100.08717,102.03422,101.62494,102.16622,100.30126,101.47,101.43598,97.93773,98.48415,99.57903,95.96977,97.10976,96.43956,97.78478,97.14903,95.97104,98.41957,97.43193,98.28595,96.39969,97.22529,96.39752
650.01099,102.57149,101.89537,102.10415,102.47982,102.1591,102.56957,102.62747,103.36836,103.06949,103.04177,101.588,101.64194,105.53479,106.05081,106.4427,106.66638,106.16909,106.77251,106.41897,106.74985,106.67964,105.13682,104.82205,105.74459,104.81044,105.13412,105.5865,97.70185,98.11329,98.07952,95.80076,95.29272,94.94205,96.7404,95.89585,96.28106,98.45032,99.09082,99.43147,102.93639,103.10727,103.04381,97.03008,97.81165,97.82907,99.76966,100.14115,99.73004,96.59644,96.74037,98.93382,98.48236,98.07073,98.5784,96.37464,97.49962,98.92007,100.305,100.24101,100.28848,102.67444,102.32692,102.32376,100.92729,101.48475,101.92733,98.38708,98.67433,99.94403,96.30431,97.43489,96.57972,97.87636,97.65638,95.80231,98.41876,97.9003,98.2956,96.79785,97.47468,96.50838
651.93981,102.9004,101.87825,102.77376,102.85793,102.38728,102.87728,102.9333,103.90465,103.669,103.24819,101.7037,102.15566,106.07749,106.32989,106.56479,107.05705,106.76197,107.05927,106.6729,107.19943,107.04959,105.46677,104.94978,106.02063,105.53655,105.63791,105.96354,98.12638,98.24421,98.51008,96.50357,95.86324,95.32175,97.09358,96.30877,96.9917,98.81685,99.67269,100.07062,103.52061,103.75455,103.48996,97.55609,98.30991,98.3009,100.33861,100.51459,100.61773,96.96065,96.97165,99.47132,98.65679,98.41829,98.94614,96.76936,97.9423,99.11083,100.48452,100.72673,100.54482,103.18602,103.15481,102.43573,101.43244,101.97874,102.28324,99.03314,98.90703,100.19119,96.98036,98.04088,96.91713,98.55144,98.17194,96.44981,98.98024,98.59791,98.58478,97.38026,97.94402,96.70561
653.86862,102.3882,102.04623,102.63715,102.60346,101.98887,102.49904,102.89311,103.89081,103.73341,103.08092,101.11144,102.12629,106.01771,105.96133,106.13559,106.92106,107.19791,106.85504,106.38843,106.97507,106.75632,105.12661,104.8501,105.25836,104.97397,105.77035,105.87414,97.85253,97.98051,98.74018,96.20781,95.49109,94.98753,96.94441,95.97417,96.51546,98.76827,99.36104,99.77674,103.69126,103.77162,103.11332,97.38216,97.89506,98.19368,100.21331,100.21175,100.38738,97.03918,97.12462,99.30432,98.49811,98.08383,98.91836,96.71015,97.51153,98.84965,100.05181,100.43274,100.50028,102.71805,102.8221,102.45133,101.10486,101.96181,102.06831,98.64509,98.81453,99.97337,96.66386,97.8593,97.07974,98.63107,97.84534,96.33106,99.01112,98.23053,98.29145,97.32513,97.50918,96.56236
655.79744,101.91252,101.98971,102.51428,102.3266,101.64463,102.12678,102.63935,103.44459,103.36172,102.78445,100.78108,101.68754,105.48945,105.69737,105.71577,106.40846,106.8585,106.47025,105.94491,106.69394,106.65028,105.07475,104.77068,105.24464,104.58543,105.4268,105.54733,97.63714,97.95591,98.5442,95.94694,94.87188,94.42603,96.81409,96.00976,96.31543,98.50842,99.30452,99.06252,103.50718,103.50475,102.87464,97.0952,97.46534,97.93625,99.80112,100.06977,99.79375,96.60866,97.10081,98.90121,98.37864,97.89312,98.67769,96.65513,97.11548,98.69589,99.60457,99.9735,100.34526,102.44133,102.2965,102.17761,100.78692,101.56825,101.68904,98.23134,98.68626,99.60063,96.29532,97.41873,96.73897,98.50149,97.30606,96.27984,98.9038,97.88921,98.20351,97.15933,97.02154,96.57994
657.72626,102.17134,101.93822,102.62468,102.57596,101.87588,102.26921,102.38072,103.33277,103.23817,102.87863,101.06828,101.87892,105.23844,105.78662,105.66293,106.34507,106.70128,106.47315,105.91011,106.62593,106.61545,105.18387,104.76392,105.75142,104.8623,105.63349,105.63619,97.88354,98.24403,98.64092,96.28351,94.94435,94.68876,96.98252,96.36627,96.38308,98.73718,99.57883,99.41388,103.50164,103.66863,103.07245,97.28349,98.03586,98.14595,99.97172,100.26117,99.77139,96.88755,97.44357,98.82594,98.40956,98.3905,99.0674,96.807,97.47787,98.70269,99.61275,100.18152,100.48731,102.76938,102.45533,102.29747,100.72953,101.6112,101.9274,98.36869,98.99809,99.66507,96.74652,97.36669,96.64436,98.62933,97.5618,96.61111,99.12233,98.14137,98.36469,97.3737,97.26959,96.76218
659.65507,102.33037,101.99992,102.51639,102.85764,102.08627,102.4276,102.26375,103.27228,103.42095,102.8603,101.28776,102.03326,105.33865,105.69552,105.76335,106.38423,106.83702,106.43942,105.96579,106.72519,106.65231,105.29278,104.69814,105.81624,104.95547,105.70203,105.76334,98.14474,98.72688,98.76438,96.61872,95.53392,95.33574,97.20343,96.56903,96.8471,99.21212,99.83927,100.10563,103.54727,103.79352,103.47797,97.56732,98.44696,98.57789,100.49921,100.3988,100.23713,97.44212,98.04767,99.27654,98.56952,98.47094,99.36874,97.01061,98.18302,98.85733,99.73473,100.50258,100.68295,102.69028,102.5089,102.35644,100.92636,101.88302,102.42965,98.65965,99.31827,100.07765,97.03621,97.80556,97.10854,98.82951,98.05267,96.77821,99.57834,98.70254,98.7535,97.74935,97.66443,97.02176
661.58389,101.92738,101.75749,101.93257,102.63199,101.94556,101.98632,102.17471,102.91729,103.119,102.42654,101.13961,101.81062,104.90909,105.15748,105.56882,106.06147,106.38684,105.91369,105.5992,106.33547,106.0992,104.87195,104.38708,105.28797,104.49946,105.23426,105.20367,97.93383,98.50452,98.49022,96.62423,95.77542,95.56647,97.14765,96.76543,97.34853,98.84608,99.72371,99.9451,103.08755,103.29535,103.01541,97.55865,98.06865,98.55549,100.42398,100.27549,100.25798,97.59737,98.13547,99.42997,98.76725,98.40205,99.02986,96.97979,98.02469,98.72726,99.83957,100.25326,100.51735,102.25829,102.14859,102.07946,100.96,101.71749,102.43023,98.66959,98.91232,99.89652,97.00961,97.90222,97.23949,98.86147,98.07416,96.93852,99.48725,98.71276,98.79692,97.77327,97.57443,97.09857
663.5127,101.71466,101.59187,101.54165,102.32466,101.95647,101.70056,102.25571,102.77456,102.62763,102.5413,101.2922,101.89375,104.76306,104.98844,105.18339,105.9516,105.9128,105.72573,105.36215,105.63772,105.5676,104.5519,104.26378,104.59188,104.27903,104.68945,104.85144,97.73268,98.20725,98.3713,96.93233,96.10497,95.75599,97.62765,97.27307,98.04126,99.00398,99.73089,99.77795,103.01143,103.21923,102.75375,97.91646,98.17902,98.61986,100.6052,100.45214,100.29844,97.94572,98.34992,99.57642,99.07715,98.74749,99.13739,97.18183,97.74675,98.71638,100.05902,99.86312,100.29406,102.36315,102.10666,102.03194,101.23985,101.74975,102.53851,98.71303,98.83518,99.69748,97.25291,97.88324,97.42335,99.13362,98.27229,97.6234,99.7652,98.97626,99.07124,98.01303,97.78569,97.73067
665.44152,101.99914,101.54747,101.62576,102.14765,101.96956,101.97818,102.1768,102.9071,102.55288,102.71946,101.23145,101.98976,105.04169,105.0783,105.22946,106.18628,105.91107,106.0434,105.62348,105.70637,105.64487,104.68444,104.34346,105.02087,104.50417,104.99344,105.3936,97.69461,97.94559,98.51065,97.05259,96.22416,95.51904,97.64885,97.19497,98.05942,99.15895,99.89691,99.83723,103.384,103.44242,103.26754,97.92963,98.36437,98.72716,100.68932,100.61051,100.26845,97.72378,98.04725,99.45564,99.08158,98.74747,99.27535,97.20797,97.92517,98.87965,100.23626,99.96547,100.28323,102.69161,102.25009,102.37943,101.20876,101.89319,102.61386,98.74717,99.00402,99.93262,97.23896,97.67819,97.39798,99.03623,98.11197,97.51448,99.95903,99.09146,99.16955,98.02155,97.96222,97.83273
